requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-249,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V009__compose-question-anonymous,P1,커뮤니티,SCR-019,SCR-019-V009,/community/write,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V009__compose-question-anonymous/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-250,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V008__account-info-alt,P1,인증,SCR-003,SCR-003-V008,/auth/signup,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V008__account-info-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-251,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V006__terms-consent-alt,P1,정책,SCR-028,SCR-028-V006,/terms,user,CONSENT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V006__terms-consent-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-252,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V013__edit-status-management-alt,P1,지출,SCR-006,SCR-006-V013,/expenses/:expenseId?,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V013__edit-status-management-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-253,stitch_salary_hijacking_design_system_classified.zip,SCR-002-V005__login-default-alt,P1,인증,SCR-002,SCR-002-V005,/auth/login,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/LoginScreen.tsx,,,,,,zip:SCR-002-V005__login-default-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-254,stitch_salary_hijacking_design_system_classified.zip,MOD-002-V004__deletion-processing,P1,모달,MOD-002,MOD-002-V004,overlay,user,PROCESSING,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/expenses/components/ExpenseDeleteDialog.tsx,,,,,,zip:MOD-002-V004__deletion-processing/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-255,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V009__signup-complete,P1,인증,SCR-003,SCR-003-V009,/auth/signup,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V009__signup-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-256,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V014__add-expense-mobile,P1,지출,SCR-006,SCR-006-V014,/expenses/:expenseId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V014__add-expense-mobile/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-257,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V006__splash-default,P1,진입,SCR-001,SCR-001-V006,/splash,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V006__splash-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-258,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V007__terms-review,P1,정책,SCR-028,SCR-028-V007,/terms,user,CONSENT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V007__terms-review/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-259,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V013__comment-thread-policy,P1,커뮤니티,SCR-020,SCR-020-V013,/community/posts/:postId/comments,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V013__comment-thread-policy/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-260,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V008__edit-inactive,P1,계획,SCR-010,SCR-010-V008,/plan/fixed-savings/:fixedSavingId?,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V008__edit-inactive/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-261,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V013__account-settings-default,P1,사용자,SCR-023,SCR-023-V013,/my/account,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V013__account-settings-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-262,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V008__issue-detail,P1,레벨업,SCR-014,SCR-014-V008,/lv-up/news,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V008__issue-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-263,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V008__notification-load-error,P1,알림,SCR-007,SCR-007-V008,/notifications,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V008__notification-load-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-264,stitch_salary_hijacking_design_system_classified.zip,BS-006-V002__post-report-reason,P1,바텀시트,BS-006,BS-006-V002,overlay,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/community/components/ReportReasonBottomSheet.tsx,,,,,,zip:BS-006-V002__post-report-reason/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-265,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V007__splash-default-alt,P1,진입,SCR-001,SCR-001-V007,/splash,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V007__splash-default-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-266,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V010__fixed-savings-step,P1,온보딩,SCR-004,SCR-004-V010,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V010__fixed-savings-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-267,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V009__notifications-empty-alt,P1,알림,SCR-007,SCR-007-V009,/notifications,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V009__notifications-empty-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-268,stitch_salary_hijacking_design_system_classified.zip,MOD-006-V003__reading-levelup,P1,모달,MOD-006,MOD-006-V003,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/LevelUpCelebrationDialog.tsx,,,,,,zip:MOD-006-V003__reading-levelup/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-269,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V009__reading-in-progress,P1,레벨업,SCR-013,SCR-013-V009,/lv-up/reading,user,IN_PROGRESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V009__reading-in-progress/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-270,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V009__delete-confirm,P1,계획,SCR-010,SCR-010-V009,/plan/fixed-savings/:fixedSavingId?,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V009__delete-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-271,stitch_salary_hijacking_design_system_classified.zip,SCR-002-V006__logout-complete,P1,인증,SCR-002,SCR-002-V006,/auth/login,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/LoginScreen.tsx,,,,,,zip:SCR-002-V006__logout-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-272,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V008__plan-validation-warning,P1,계획,SCR-008,SCR-008-V008,/plan,user,WARNING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V008__plan-validation-warning/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-273,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V008__auth-check,P1,진입,SCR-001,SCR-001-V008,/splash,user,LOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V008__auth-check/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-274,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V009__notices-empty,P1,운영,SCR-027,SCR-027-V009,/my/notices,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V009__notices-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-275,stitch_salary_hijacking_design_system_classified.zip,SCR-021-V009__loading-skeleton,P1,사용자,SCR-021,SCR-021-V009,/my,user,LOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyPageScreen.tsx,,,,,,zip:SCR-021-V009__loading-skeleton/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-276,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V007__edit-fixed-expense,P1,계획,SCR-009,SCR-009-V007,/plan/fixed-expenses/:fixedExpenseId?,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V007__edit-fixed-expense/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-277,stitch_salary_hijacking_design_system_classified.zip,BS-001-V001__expense-category-selector,P1,바텀시트,BS-001,BS-001-V001,overlay,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/SelectionBottomSheet.tsx,,,,,,zip:BS-001-V001__expense-category-selector/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-278,stitch_salary_hijacking_design_system_classified.zip,BS-001-V002__financial-institution-selector,P1,바텀시트,BS-001,BS-001-V002,overlay,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/SelectionBottomSheet.tsx,,,,,,zip:BS-001-V002__financial-institution-selector/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-279,stitch_salary_hijacking_design_system_classified.zip,BS-002-V001__date-selection-collection,P1,바텀시트,BS-002,BS-002-V001,overlay,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,shared/ui/sheets/DateSelectionBottomSheet.tsx,,,,,,zip:BS-002-V001__date-selection-collection/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-280,stitch_salary_hijacking_design_system_classified.zip,BS-003-V001__recurrence-selector,P1,바텀시트,BS-003,BS-003-V001,overlay,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/RecurrenceBottomSheet.tsx,,,,,,zip:BS-003-V001__recurrence-selector/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-281,stitch_salary_hijacking_design_system_classified.zip,BS-004-V001__file-photo-attachment,P1,바텀시트,BS-004,BS-004-V001,overlay,user,UPLOADING,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/AttachmentBottomSheet.tsx,,,,,,zip:BS-004-V001__file-photo-attachment/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-282,stitch_salary_hijacking_design_system_classified.zip,BS-005-V002__share-standard-blocked,P1,바텀시트,BS-005,BS-005-V002,overlay,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,shared/ui/sheets/ShareBottomSheet.tsx,,,,,,zip:BS-005-V002__share-standard-blocked/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-283,stitch_salary_hijacking_design_system_classified.zip,BS-006-V003__report-reason-selector,P1,바텀시트,BS-006,BS-006-V003,overlay,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/community/components/ReportReasonBottomSheet.tsx,,,,,,zip:BS-006-V003__report-reason-selector/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
